material,symbol,frequency_hz,linear_stopping_voltage_v,emission_possible,physical_stopping_voltage_v
Lead,Pb,788000000000000,-1.0410938548239987,false,
Lead,Pb,789000000000000,-1.036958187127075,false,
Lead,Pb,790000000000000,-1.0328225194301512,false,
Lead,Pb,791000000000000,-1.0286868517332275,false,
Lead,Pb,792000000000000,-1.0245511840363033,false,
Lead,Pb,793000000000000,-1.0204155163393795,false,
Lead,Pb,794000000000000,-1.0162798486424558,false,
Lead,Pb,795000000000000,-1.012144180945532,false,
Lead,Pb,796000000000000,-1.0080085132486079,false,
Lead,Pb,797000000000000,-1.0038728455516841,false,
Lead,Pb,798000000000000,-0.99973717785476035,false,
Lead,Pb,799000000000000,-0.9956015101578366,false,
Lead,Pb,800000000000000,-0.99146584246091241,false,
Lead,Pb,801000000000000,-0.98733017476398865,false,
Lead,Pb,802000000000000,-0.9831945070670649,false,
Lead,Pb,803000000000000,-0.97905883937014115,false,
Lead,Pb,804000000000000,-0.97492317167321696,false,
Lead,Pb,805000000000000,-0.97078750397629321,false,
Lead,Pb,806000000000000,-0.96665183627936946,false,
Lead,Pb,807000000000000,-0.96251616858244571,false,
Lead,Pb,808000000000000,-0.95838050088552196,false,
Lead,Pb,809000000000000,-0.95424483318859776,false,
Lead,Pb,810000000000000,-0.95010916549167401,false,
Lead,Pb,811000000000000,-0.94597349779475026,false,
Lead,Pb,812000000000000,-0.94183783009782651,false,
Lead,Pb,813000000000000,-0.93770216240090232,false,
Lead,Pb,814000000000000,-0.93356649470397857,false,
Lead,Pb,815000000000000,-0.92943082700705482,false,
Lead,Pb,816000000000000,-0.92529515931013107,false,
Lead,Pb,817000000000000,-0.92115949161320687,false,
Lead,Pb,818000000000000,-0.91702382391628312,false,
Lead,Pb,819000000000000,-0.91288815621935937,false,
Lead,Pb,820000000000000,-0.90875248852243562,false,
Lead,Pb,821000000000000,-0.90461682082551143,false,
Lead,Pb,822000000000000,-0.90048115312858767,false,
Lead,Pb,823000000000000,-0.89634548543166392,false,
Lead,Pb,824000000000000,-0.89220981773474017,false,
Lead,Pb,825000000000000,-0.88807415003781598,false,
Lead,Pb,826000000000000,-0.88393848234089223,false,
Lead,Pb,827000000000000,-0.87980281464396848,false,
Lead,Pb,828000000000000,-0.87566714694704473,false,
Lead,Pb,829000000000000,-0.87153147925012053,false,
Lead,Pb,830000000000000,-0.86739581155319678,false,
Lead,Pb,831000000000000,-0.86326014385627303,false,
Lead,Pb,832000000000000,-0.85912447615934928,false,
Lead,Pb,833000000000000,-0.85498880846242509,false,
Lead,Pb,834000000000000,-0.85085314076550134,false,
Lead,Pb,835000000000000,-0.84671747306857759,false,
Lead,Pb,836000000000000,-0.84258180537165384,false,
Lead,Pb,837000000000000,-0.83844613767472964,false,
Lead,Pb,838000000000000,-0.83431046997780589,false,
Lead,Pb,839000000000000,-0.83017480228088214,false,
Lead,Pb,840000000000000,-0.82603913458395839,false,
Lead,Pb,841000000000000,-0.8219034668870342,false,
Lead,Pb,842000000000000,-0.81776779919011044,false,
Lead,Pb,843000000000000,-0.81363213149318669,false,
Lead,Pb,844000000000000,-0.80949646379626294,false,
Lead,Pb,845000000000000,-0.80536079609933875,false,
Lead,Pb,846000000000000,-0.801225128402415,false,
Lead,Pb,847000000000000,-0.79708946070549125,false,
Lead,Pb,848000000000000,-0.7929537930085675,false,
Lead,Pb,849000000000000,-0.7888181253116433,false,
Lead,Pb,850000000000000,-0.78468245761471955,false,
Lead,Pb,851000000000000,-0.7805467899177958,false,
Lead,Pb,852000000000000,-0.77641112222087205,false,
Lead,Pb,853000000000000,-0.7722754545239483,false,
Lead,Pb,854000000000000,-0.76813978682702411,false,
Lead,Pb,855000000000000,-0.76400411913010036,false,
Lead,Pb,856000000000000,-0.75986845143317661,false,
Lead,Pb,857000000000000,-0.75573278373625286,false,
Lead,Pb,858000000000000,-0.75159711603932866,false,
Lead,Pb,859000000000000,-0.74746144834240491,false,
Lead,Pb,860000000000000,-0.74332578064548116,false,
Lead,Pb,861000000000000,-0.73919011294855741,false,
Lead,Pb,862000000000000,-0.73505444525163322,false,
Lead,Pb,863000000000000,-0.73091877755470946,false,
Lead,Pb,864000000000000,-0.72678310985778571,false,
Lead,Pb,865000000000000,-0.72264744216086196,false,
Lead,Pb,866000000000000,-0.71851177446393777,false,
Lead,Pb,867000000000000,-0.71437610676701402,false,
Lead,Pb,868000000000000,-0.71024043907009027,false,
Lead,Pb,869000000000000,-0.70610477137316652,false,
Lead,Pb,870000000000000,-0.70196910367624232,false,
Lead,Pb,871000000000000,-0.69783343597931857,false,
Lead,Pb,872000000000000,-0.69369776828239482,false,
Lead,Pb,873000000000000,-0.68956210058547107,false,
Lead,Pb,874000000000000,-0.68542643288854688,false,
Lead,Pb,875000000000000,-0.68129076519162313,false,
Lead,Pb,876000000000000,-0.67715509749469938,false,
Lead,Pb,877000000000000,-0.67301942979777563,false,
Lead,Pb,878000000000000,-0.66888376210085143,false,
Lead,Pb,879000000000000,-0.66474809440392768,false,
Lead,Pb,880000000000000,-0.66061242670700393,false,
Lead,Pb,881000000000000,-0.65647675901008018,false,
Lead,Pb,882000000000000,-0.65234109131315599,false,
Lead,Pb,883000000000000,-0.64820542361623223,false,
Lead,Pb,884000000000000,-0.64406975591930848,false,
Lead,Pb,885000000000000,-0.63993408822238473,false,
Lead,Pb,886000000000000,-0.63579842052546054,false,
Lead,Pb,887000000000000,-0.63166275282853679,false,
Lead,Pb,888000000000000,-0.62752708513161304,false,
Lead,Pb,889000000000000,-0.62339141743468929,false,
Lead,Pb,890000000000000,-0.61925574973776509,false,
Lead,Pb,891000000000000,-0.61512008204084134,false,
Lead,Pb,892000000000000,-0.61098441434391759,false,
Lead,Pb,893000000000000,-0.60684874664699384,false,
Lead,Pb,894000000000000,-0.60271307895006965,false,
Lead,Pb,895000000000000,-0.5985774112531459,false,
Lead,Pb,896000000000000,-0.59444174355622215,false,
Lead,Pb,897000000000000,-0.5903060758592984,false,
Lead,Pb,898000000000000,-0.58617040816237465,false,
Lead,Pb,899000000000000,-0.58203474046545045,false,
Lead,Pb,900000000000000,-0.5778990727685267,false,
Lead,Pb,901000000000000,-0.57376340507160295,false,
Lead,Pb,902000000000000,-0.5696277373746792,false,
Lead,Pb,903000000000000,-0.565492069677755,false,
Lead,Pb,904000000000000,-0.56135640198083125,false,
Lead,Pb,905000000000000,-0.5572207342839075,false,
Lead,Pb,906000000000000,-0.55308506658698375,false,
Lead,Pb,907000000000000,-0.54894939889005956,false,
Lead,Pb,908000000000000,-0.54481373119313581,false,
Lead,Pb,909000000000000,-0.54067806349621206,false,
Lead,Pb,910000000000000,-0.53654239579928831,false,
Lead,Pb,911000000000000,-0.53240672810236411,false,
Lead,Pb,912000000000000,-0.52827106040544036,false,
Lead,Pb,913000000000000,-0.52413539270851661,false,
Lead,Pb,914000000000000,-0.51999972501159286,false,
Lead,Pb,915000000000000,-0.51586405731466867,false,
Lead,Pb,916000000000000,-0.51172838961774492,false,
Lead,Pb,917000000000000,-0.50759272192082117,false,
Lead,Pb,918000000000000,-0.50345705422389742,false,
Lead,Pb,919000000000000,-0.49932138652697322,false,
Lead,Pb,920000000000000,-0.49518571883004947,false,
Lead,Pb,921000000000000,-0.49105005113312572,false,
Lead,Pb,922000000000000,-0.48691438343620197,false,
Lead,Pb,923000000000000,-0.48277871573927778,false,
Lead,Pb,924000000000000,-0.47864304804235402,false,
Lead,Pb,925000000000000,-0.47450738034543027,false,
Lead,Pb,926000000000000,-0.47037171264850652,false,
Lead,Pb,927000000000000,-0.46623604495158233,false,
Lead,Pb,928000000000000,-0.46210037725465858,false,
Lead,Pb,929000000000000,-0.45796470955773483,false,
Lead,Pb,930000000000000,-0.45382904186081108,false,
Lead,Pb,931000000000000,-0.44969337416388688,false,
Lead,Pb,932000000000000,-0.44555770646696313,false,
Lead,Pb,933000000000000,-0.44142203877003938,false,
Lead,Pb,934000000000000,-0.43728637107311563,false,
Lead,Pb,935000000000000,-0.43315070337619144,false,
Lead,Pb,936000000000000,-0.42901503567926769,false,
Lead,Pb,937000000000000,-0.42487936798234394,false,
Lead,Pb,938000000000000,-0.42074370028542019,false,
Lead,Pb,939000000000000,-0.41660803258849599,false,
Lead,Pb,940000000000000,-0.41247236489157224,false,
Lead,Pb,941000000000000,-0.40833669719464849,false,
Lead,Pb,942000000000000,-0.40420102949772474,false,
Lead,Pb,943000000000000,-0.40006536180080099,false,
Lead,Pb,944000000000000,-0.39592969410387679,false,
Lead,Pb,945000000000000,-0.39179402640695304,false,
Lead,Pb,946000000000000,-0.38765835871002929,false,
Lead,Pb,947000000000000,-0.38352269101310554,false,
Lead,Pb,948000000000000,-0.37938702331618135,false,
Lead,Pb,949000000000000,-0.3752513556192576,false,
Lead,Pb,950000000000000,-0.37111568792233385,false,
Lead,Pb,951000000000000,-0.3669800202254101,false,
Lead,Pb,952000000000000,-0.3628443525284859,false,
Lead,Pb,953000000000000,-0.35870868483156215,false,
Lead,Pb,954000000000000,-0.3545730171346384,false,
Lead,Pb,955000000000000,-0.35043734943771465,false,
Lead,Pb,956000000000000,-0.34630168174079046,false,
Lead,Pb,957000000000000,-0.34216601404386671,false,
Lead,Pb,958000000000000,-0.33803034634694296,false,
Lead,Pb,959000000000000,-0.33389467865001921,false,
Lead,Pb,960000000000000,-0.32975901095309501,false,
Lead,Pb,961000000000000,-0.32562334325617126,false,
Lead,Pb,962000000000000,-0.32148767555924751,false,
Lead,Pb,963000000000000,-0.31735200786232376,false,
Lead,Pb,964000000000000,-0.31321634016539956,false,
Lead,Pb,965000000000000,-0.30908067246847581,false,
Lead,Pb,966000000000000,-0.30494500477155206,false,
Lead,Pb,967000000000000,-0.30080933707462831,false,
Lead,Pb,968000000000000,-0.29667366937770456,false,
Lead,Pb,969000000000000,-0.29253800168078037,false,
Lead,Pb,970000000000000,-0.28840233398385617,false,
Lead,Pb,971000000000000,-0.28426666628693287,false,
Lead,Pb,972000000000000,-0.28013099859000867,false,
Lead,Pb,973000000000000,-0.27599533089308537,false,
Lead,Pb,974000000000000,-0.27185966319616117,false,
Lead,Pb,975000000000000,-0.26772399549923698,false,
Lead,Pb,976000000000000,-0.26358832780231367,false,
Lead,Pb,977000000000000,-0.25945266010538948,false,
Lead,Pb,978000000000000,-0.25531699240846528,false,
Lead,Pb,979000000000000,-0.25118132471154198,false,
Lead,Pb,980000000000000,-0.24704565701461778,false,
Lead,Pb,981000000000000,-0.24290998931769447,false,
Lead,Pb,982000000000000,-0.23877432162077028,false,
Lead,Pb,983000000000000,-0.23463865392384609,false,
Lead,Pb,984000000000000,-0.23050298622692278,false,
Lead,Pb,985000000000000,-0.22636731852999858,false,
Lead,Pb,986000000000000,-0.22223165083307439,false,
Lead,Pb,987000000000000,-0.21809598313615108,false,
Lead,Pb,988000000000000,-0.21396031543922689,false,
Lead,Pb,989000000000000,-0.20982464774230358,false,
Lead,Pb,990000000000000,-0.20568898004537939,false,
Lead,Pb,991000000000000,-0.20155331234845519,false,
Lead,Pb,992000000000000,-0.19741764465153189,false,
Lead,Pb,993000000000000,-0.19328197695460769,false,
Lead,Pb,994000000000000,-0.18914630925768439,false,
Lead,Pb,995000000000000,-0.18501064156076019,false,
Lead,Pb,996000000000000,-0.180874973863836,false,
Lead,Pb,997000000000000,-0.17673930616691269,false,
Lead,Pb,998000000000000,-0.1726036384699885,false,
Lead,Pb,999000000000000,-0.1684679707730643,false,
Lead,Pb,1000000000000000,-0.164332303076141,false,
Lead,Pb,1001000000000000,-0.1601966353792168,false,
Lead,Pb,1002000000000000,-0.15606096768229349,false,
Lead,Pb,1003000000000000,-0.1519252999853693,false,
Lead,Pb,1004000000000000,-0.14778963228844511,false,
Lead,Pb,1005000000000000,-0.1436539645915218,false,
Lead,Pb,1006000000000000,-0.1395182968945976,false,
Lead,Pb,1007000000000000,-0.13538262919767341,false,
Lead,Pb,1008000000000000,-0.1312469615007501,false,
Lead,Pb,1009000000000000,-0.12711129380382591,false,
Lead,Pb,1010000000000000,-0.1229756261069026,false,
Lead,Pb,1011000000000000,-0.11883995840997841,false,
Lead,Pb,1012000000000000,-0.11470429071305421,false,
Lead,Pb,1013000000000000,-0.11056862301613091,false,
Lead,Pb,1014000000000000,-0.10643295531920671,false,
Lead,Pb,1015000000000000,-0.10229728762228252,false,
Lead,Pb,1016000000000000,-0.098161619925359211,false,
Lead,Pb,1017000000000000,-0.094025952228435017,false,
Lead,Pb,1018000000000000,-0.08989028453151171,false,
Lead,Pb,1019000000000000,-0.085754616834587516,false,
Lead,Pb,1020000000000000,-0.081618949137663321,false,
Lead,Pb,1021000000000000,-0.077483281440740015,false,
Lead,Pb,1022000000000000,-0.07334761374381582,false,
Lead,Pb,1023000000000000,-0.069211946046891626,false,
Lead,Pb,1024000000000000,-0.06507627834996832,false,
Lead,Pb,1025000000000000,-0.060940610653044125,false,
Lead,Pb,1026000000000000,-0.056804942956120819,false,
Lead,Pb,1027000000000000,-0.052669275259196624,false,
Lead,Pb,1028000000000000,-0.048533607562272429,false,
Lead,Pb,1029000000000000,-0.044397939865349123,false,
Lead,Pb,1030000000000000,-0.040262272168424929,false,
Lead,Pb,1031000000000000,-0.036126604471500734,false,
Lead,Pb,1032000000000000,-0.031990936774577428,false,
Lead,Pb,1033000000000000,-0.027855269077653233,false,
Lead,Pb,1034000000000000,-0.023719601380729927,false,
Lead,Pb,1035000000000000,-0.019583933683805732,false,
Lead,Pb,1036000000000000,-0.015448265986881538,false,
Lead,Pb,1037000000000000,-0.011312598289958231,false,
Lead,Pb,1038000000000000,-0.0071769305930340366,false,
Lead,Pb,1039000000000000,-0.0030412628961107302,false,
Lead,Pb,1040000000000000,0.0010944048008134644,true,0.0010944048008134644
Lead,Pb,1041000000000000,0.0052300724977376589,true,0.0052300724977376589
Lead,Pb,1042000000000000,0.0093657401946609653,true,0.0093657401946609653
Lead,Pb,1043000000000000,0.01350140789158516,true,0.01350140789158516
Lead,Pb,1044000000000000,0.017637075588509354,true,0.017637075588509354
Lead,Pb,1045000000000000,0.021772743285432661,true,0.021772743285432661
Lead,Pb,1046000000000000,0.025908410982356855,true,0.025908410982356855
Lead,Pb,1047000000000000,0.030044078679280162,true,0.030044078679280162
Lead,Pb,1048000000000000,0.034179746376204356,true,0.034179746376204356
Lead,Pb,1049000000000000,0.038315414073128551,true,0.038315414073128551
Lead,Pb,1050000000000000,0.042451081770051857,true,0.042451081770051857
Lead,Pb,1051000000000000,0.046586749466976052,true,0.046586749466976052
Lead,Pb,1052000000000000,0.050722417163900246,true,0.050722417163900246
Lead,Pb,1053000000000000,0.054858084860823553,true,0.054858084860823553
Lead,Pb,1054000000000000,0.058993752557747747,true,0.058993752557747747
Lead,Pb,1055000000000000,0.063129420254671054,true,0.063129420254671054
Lead,Pb,1056000000000000,0.067265087951595248,true,0.067265087951595248
Lead,Pb,1057000000000000,0.071400755648519443,true,0.071400755648519443
Lead,Pb,1058000000000000,0.075536423345442749,true,0.075536423345442749
Lead,Pb,1059000000000000,0.079672091042366944,true,0.079672091042366944
Lead,Pb,1060000000000000,0.083807758739291138,true,0.083807758739291138
Lead,Pb,1061000000000000,0.087943426436214445,true,0.087943426436214445
Lead,Pb,1062000000000000,0.092079094133138639,true,0.092079094133138639
Lead,Pb,1063000000000000,0.096214761830061946,true,0.096214761830061946
Lead,Pb,1064000000000000,0.10035042952698614,true,0.10035042952698614
Lead,Pb,1065000000000000,0.10448609722391033,true,0.10448609722391033
Lead,Pb,1066000000000000,0.10862176492083364,true,0.10862176492083364
Lead,Pb,1067000000000000,0.11275743261775784,true,0.11275743261775784
Lead,Pb,1068000000000000,0.11689310031468203,true,0.11689310031468203
Lead,Pb,1069000000000000,0.12102876801160534,true,0.12102876801160534
Lead,Pb,1070000000000000,0.12516443570852953,true,0.12516443570852953
Lead,Pb,1071000000000000,0.12930010340545284,true,0.12930010340545284
Lead,Pb,1072000000000000,0.13343577110237703,true,0.13343577110237703
Lead,Pb,1073000000000000,0.13757143879930123,true,0.13757143879930123
Lead,Pb,1074000000000000,0.14170710649622453,true,0.14170710649622453
Lead,Pb,1075000000000000,0.14584277419314873,true,0.14584277419314873
Lead,Pb,1076000000000000,0.14997844189007292,true,0.14997844189007292
Lead,Pb,1077000000000000,0.15411410958699623,true,0.15411410958699623
Lead,Pb,1078000000000000,0.15824977728392042,true,0.15824977728392042
Lead,Pb,1079000000000000,0.16238544498084373,true,0.16238544498084373
Lead,Pb,1080000000000000,0.16652111267776792,true,0.16652111267776792
Lead,Pb,1081000000000000,0.17065678037469212,true,0.17065678037469212
Lead,Pb,1082000000000000,0.17479244807161542,true,0.17479244807161542
Lead,Pb,1083000000000000,0.17892811576853962,true,0.17892811576853962
Lead,Pb,1084000000000000,0.18306378346546293,true,0.18306378346546293
Lead,Pb,1085000000000000,0.18719945116238712,true,0.18719945116238712
Lead,Pb,1086000000000000,0.19133511885931132,true,0.19133511885931132
Lead,Pb,1087000000000000,0.19547078655623462,true,0.19547078655623462
Lead,Pb,1088000000000000,0.19960645425315882,true,0.19960645425315882
Lead,Pb,1089000000000000,0.20374212195008301,true,0.20374212195008301
Lead,Pb,1090000000000000,0.20787778964700632,true,0.20787778964700632
Lead,Pb,1091000000000000,0.21201345734393051,true,0.21201345734393051
Lead,Pb,1092000000000000,0.21614912504085382,true,0.21614912504085382
Lead,Pb,1093000000000000,0.22028479273777801,true,0.22028479273777801
Lead,Pb,1094000000000000,0.22442046043470221,true,0.22442046043470221
Lead,Pb,1095000000000000,0.22855612813162551,true,0.22855612813162551
Lead,Pb,1096000000000000,0.23269179582854971,true,0.23269179582854971
Lead,Pb,1097000000000000,0.2368274635254739,true,0.2368274635254739
Lead,Pb,1098000000000000,0.24096313122239721,true,0.24096313122239721
Lead,Pb,1099000000000000,0.2450987989193214,true,0.2450987989193214
Lead,Pb,1100000000000000,0.24923446661624471,true,0.24923446661624471
Lead,Pb,1101000000000000,0.2533701343131689,true,0.2533701343131689
Lead,Pb,1102000000000000,0.2575058020100931,true,0.2575058020100931
Lead,Pb,1103000000000000,0.26164146970701641,true,0.26164146970701641
Lead,Pb,1104000000000000,0.2657771374039406,true,0.2657771374039406
Lead,Pb,1105000000000000,0.26991280510086479,true,0.26991280510086479
Lead,Pb,1106000000000000,0.2740484727977881,true,0.2740484727977881
Lead,Pb,1107000000000000,0.2781841404947123,true,0.2781841404947123
Lead,Pb,1108000000000000,0.2823198081916356,true,0.2823198081916356
Lead,Pb,1109000000000000,0.2864554758885598,true,0.2864554758885598
Lead,Pb,1110000000000000,0.29059114358548399,true,0.29059114358548399
Lead,Pb,1111000000000000,0.2947268112824073,true,0.2947268112824073
Lead,Pb,1112000000000000,0.29886247897933149,true,0.29886247897933149
Lead,Pb,1113000000000000,0.30299814667625569,true,0.30299814667625569
Lead,Pb,1114000000000000,0.30713381437317899,true,0.30713381437317899
Lead,Pb,1115000000000000,0.31126948207010319,true,0.31126948207010319
Lead,Pb,1116000000000000,0.31540514976702649,true,0.31540514976702649
Lead,Pb,1117000000000000,0.31954081746395069,true,0.31954081746395069
Lead,Pb,1118000000000000,0.32367648516087488,true,0.32367648516087488
Lead,Pb,1119000000000000,0.32781215285779819,true,0.32781215285779819
Lead,Pb,1120000000000000,0.33194782055472238,true,0.33194782055472238
Lead,Pb,1121000000000000,0.33608348825164658,true,0.33608348825164658
Lead,Pb,1122000000000000,0.34021915594856988,true,0.34021915594856988
Lead,Pb,1123000000000000,0.34435482364549408,true,0.34435482364549408
Lead,Pb,1124000000000000,0.34849049134241739,true,0.34849049134241739
Lead,Pb,1125000000000000,0.35262615903934158,true,0.35262615903934158
Lead,Pb,1126000000000000,0.35676182673626577,true,0.35676182673626577
Lead,Pb,1127000000000000,0.36089749443318908,true,0.36089749443318908
Lead,Pb,1128000000000000,0.36503316213011328,true,0.36503316213011328
Lead,Pb,1129000000000000,0.36916882982703658,true,0.36916882982703658
Lead,Pb,1130000000000000,0.37330449752396078,true,0.37330449752396078
Lead,Pb,1131000000000000,0.37744016522088497,true,0.37744016522088497
Lead,Pb,1132000000000000,0.38157583291780828,true,0.38157583291780828
Lead,Pb,1133000000000000,0.38571150061473247,true,0.38571150061473247
Lead,Pb,1134000000000000,0.38984716831165667,true,0.38984716831165667
Lead,Pb,1135000000000000,0.39398283600857997,true,0.39398283600857997
Lead,Pb,1136000000000000,0.39811850370550417,true,0.39811850370550417
Lead,Pb,1137000000000000,0.40225417140242747,true,0.40225417140242747
Lead,Pb,1138000000000000,0.40638983909935167,true,0.40638983909935167
Lead,Pb,1139000000000000,0.41052550679627586,true,0.41052550679627586
Lead,Pb,1140000000000000,0.41466117449319917,true,0.41466117449319917
Lead,Pb,1141000000000000,0.41879684219012336,true,0.41879684219012336
Lead,Pb,1142000000000000,0.42293250988704756,true,0.42293250988704756
Lead,Pb,1143000000000000,0.42706817758397086,true,0.42706817758397086
Lead,Pb,1144000000000000,0.43120384528089506,true,0.43120384528089506
Lead,Pb,1145000000000000,0.43533951297781837,true,0.43533951297781837
Lead,Pb,1146000000000000,0.43947518067474256,true,0.43947518067474256
Lead,Pb,1147000000000000,0.44361084837166675,true,0.44361084837166675
Lead,Pb,1148000000000000,0.44774651606859006,true,0.44774651606859006
Lead,Pb,1149000000000000,0.45188218376551426,true,0.45188218376551426
Lead,Pb,1150000000000000,0.45601785146243845,true,0.45601785146243845
Lead,Pb,1151000000000000,0.46015351915936176,true,0.46015351915936176
Lead,Pb,1152000000000000,0.46428918685628595,true,0.46428918685628595
Lead,Pb,1153000000000000,0.46842485455320926,true,0.46842485455320926
Lead,Pb,1154000000000000,0.47256052225013345,true,0.47256052225013345
Lead,Pb,1155000000000000,0.47669618994705765,true,0.47669618994705765
Lead,Pb,1156000000000000,0.48083185764398095,true,0.48083185764398095
Lead,Pb,1157000000000000,0.48496752534090515,true,0.48496752534090515
Lead,Pb,1158000000000000,0.48910319303782934,true,0.48910319303782934
Lead,Pb,1159000000000000,0.49323886073475265,true,0.49323886073475265
Lead,Pb,1160000000000000,0.49737452843167684,true,0.49737452843167684
Lead,Pb,1161000000000000,0.50151019612860015,true,0.50151019612860015
Lead,Pb,1162000000000000,0.50564586382552434,true,0.50564586382552434
Lead,Pb,1163000000000000,0.50978153152244854,true,0.50978153152244854
Lead,Pb,1164000000000000,0.51391719921937185,true,0.51391719921937185
Lead,Pb,1165000000000000,0.51805286691629604,true,0.51805286691629604
Lead,Pb,1166000000000000,0.52218853461322023,true,0.52218853461322023
Lead,Pb,1167000000000000,0.52632420231014354,true,0.52632420231014354
Lead,Pb,1168000000000000,0.53045987000706774,true,0.53045987000706774
Lead,Pb,1169000000000000,0.53459553770399104,true,0.53459553770399104
Lead,Pb,1170000000000000,0.53873120540091524,true,0.53873120540091524
Lead,Pb,1171000000000000,0.54286687309783943,true,0.54286687309783943
Lead,Pb,1172000000000000,0.54700254079476274,true,0.54700254079476274
Lead,Pb,1173000000000000,0.55113820849168693,true,0.55113820849168693
Lead,Pb,1174000000000000,0.55527387618861024,true,0.55527387618861024
Lead,Pb,1175000000000000,0.55940954388553443,true,0.55940954388553443
Lead,Pb,1176000000000000,0.56354521158245863,true,0.56354521158245863
Lead,Pb,1177000000000000,0.56768087927938193,true,0.56768087927938193
Lead,Pb,1178000000000000,0.57181654697630613,true,0.57181654697630613
Lead,Pb,1179000000000000,0.57595221467323032,true,0.57595221467323032
Lead,Pb,1180000000000000,0.58008788237015363,true,0.58008788237015363
Lead,Pb,1181000000000000,0.58422355006707782,true,0.58422355006707782
Lead,Pb,1182000000000000,0.58835921776400113,true,0.58835921776400113
Lead,Pb,1183000000000000,0.59249488546092532,true,0.59249488546092532
Lead,Pb,1184000000000000,0.59663055315784952,true,0.59663055315784952
Lead,Pb,1185000000000000,0.60076622085477283,true,0.60076622085477283
Lead,Pb,1186000000000000,0.60490188855169702,true,0.60490188855169702
Lead,Pb,1187000000000000,0.60903755624862121,true,0.60903755624862121
Lead,Pb,1188000000000000,0.61317322394554452,true,0.61317322394554452
Lead,Pb,1189000000000000,0.61730889164246872,true,0.61730889164246872
Lead,Pb,1190000000000000,0.62144455933939202,true,0.62144455933939202
Lead,Pb,1191000000000000,0.62558022703631622,true,0.62558022703631622
Lead,Pb,1192000000000000,0.62971589473324041,true,0.62971589473324041
Lead,Pb,1193000000000000,0.63385156243016372,true,0.63385156243016372
Lead,Pb,1194000000000000,0.63798723012708791,true,0.63798723012708791
Lead,Pb,1195000000000000,0.64212289782401211,true,0.64212289782401211
Lead,Pb,1196000000000000,0.64625856552093541,true,0.64625856552093541
Lead,Pb,1197000000000000,0.65039423321785961,true,0.65039423321785961
Lead,Pb,1198000000000000,0.65452990091478291,true,0.65452990091478291
Lead,Pb,1199000000000000,0.65866556861170711,true,0.65866556861170711
Lead,Pb,1200000000000000,0.6628012363086313,true,0.6628012363086313
Lead,Pb,1201000000000000,0.66693690400555461,true,0.66693690400555461
Lead,Pb,1202000000000000,0.6710725717024788,true,0.6710725717024788
Lead,Pb,1203000000000000,0.675208239399403,true,0.675208239399403
Lead,Pb,1204000000000000,0.6793439070963263,true,0.6793439070963263
Lead,Pb,1205000000000000,0.6834795747932505,true,0.6834795747932505
Lead,Pb,1206000000000000,0.68761524249017381,true,0.68761524249017381
Lead,Pb,1207000000000000,0.691750910187098,true,0.691750910187098
Lead,Pb,1208000000000000,0.69588657788402219,true,0.69588657788402219
Lead,Pb,1209000000000000,0.7000222455809455,true,0.7000222455809455
Lead,Pb,1210000000000000,0.7041579132778697,true,0.7041579132778697
Lead,Pb,1211000000000000,0.70829358097479389,true,0.70829358097479389
Lead,Pb,1212000000000000,0.7124292486717172,true,0.7124292486717172
Lead,Pb,1213000000000000,0.71656491636864139,true,0.71656491636864139
Lead,Pb,1214000000000000,0.7207005840655647,true,0.7207005840655647
Lead,Pb,1215000000000000,0.72483625176248889,true,0.72483625176248889
Lead,Pb,1216000000000000,0.72897191945941309,true,0.72897191945941309
Lead,Pb,1217000000000000,0.73310758715633639,true,0.73310758715633639
Lead,Pb,1218000000000000,0.73724325485326059,true,0.73724325485326059
Lead,Pb,1219000000000000,0.74137892255018389,true,0.74137892255018389
Lead,Pb,1220000000000000,0.74551459024710809,true,0.74551459024710809
Lead,Pb,1221000000000000,0.74965025794403228,true,0.74965025794403228
Lead,Pb,1222000000000000,0.75378592564095559,true,0.75378592564095559
Lead,Pb,1223000000000000,0.75792159333787978,true,0.75792159333787978
Lead,Pb,1224000000000000,0.76205726103480398,true,0.76205726103480398
Lead,Pb,1225000000000000,0.76619292873172729,true,0.76619292873172729
Lead,Pb,1226000000000000,0.77032859642865148,true,0.77032859642865148
Lead,Pb,1227000000000000,0.77446426412557479,true,0.77446426412557479
Lead,Pb,1228000000000000,0.77859993182249898,true,0.77859993182249898
Lead,Pb,1229000000000000,0.78273559951942318,true,0.78273559951942318
Lead,Pb,1230000000000000,0.78687126721634648,true,0.78687126721634648
Lead,Pb,1231000000000000,0.79100693491327068,true,0.79100693491327068
Lead,Pb,1232000000000000,0.79514260261019487,true,0.79514260261019487
Lead,Pb,1233000000000000,0.79927827030711818,true,0.79927827030711818
Lead,Pb,1234000000000000,0.80341393800404237,true,0.80341393800404237
Lead,Pb,1235000000000000,0.80754960570096568,true,0.80754960570096568
Lead,Pb,1236000000000000,0.81168527339788987,true,0.81168527339788987
Lead,Pb,1237000000000000,0.81582094109481407,true,0.81582094109481407
Lead,Pb,1238000000000000,0.81995660879173737,true,0.81995660879173737
Lead,Pb,1239000000000000,0.82409227648866157,true,0.82409227648866157
Lead,Pb,1240000000000000,0.82822794418558576,true,0.82822794418558576
Lead,Pb,1241000000000000,0.83236361188250907,true,0.83236361188250907
Lead,Pb,1242000000000000,0.83649927957943326,true,0.83649927957943326
